"V1"	"V2"	"V3"	"V4"	"V5"
"Phyca11_570700"	9.76479563859986	8.75781259235002	66.5143780360985	84.2433872711532	110.19503087782
"Phyca11_19778"	62.9676904223397	23.2546489197408	5.22263426159196	0	1.12864651423463
"Phyca11_548162"	515.216411195017	210.843096940593	166.688750569852	189.344265696987	102.377964446188
"PcRxLR058_PartOverlap JGI_Overlap_DifStrand=Phyca11_526918"	0	0	8.07804601368032	0	17.0097685752374
"Phyca11_130466"	20.5258558384146	65.4916750616997	152.599465872044	169.492004440589	236.065995012073
"Phyca11_506635"	368.545300395914	187.275663830052	86.5870934491791	153.349218034294	102.664984522987
"Phyca11_568092"	43.3311517525497	50.0697365854076	159.188867561605	182.536961653898	236.636746064184
"Phyca11_535142"	75.5802881583272	229.094612451503	306.25485925843	404.858892719965	501.780999974847
"Phyca11_510696"	451.902490075936	770.328020222389	970.060545366415	1533.77490722612	2315.81551077785
"Phyca11_502699"	42.4418345839251	0	2.85541175208836	17.1694300942261	44.8423341162308
"Phyca11_503121"	11.8158430698223	24.5775390839379	46.6838636685187	110.729509013174	115.154443928958
"Phyca11_569818"	62.3239581801471	58.8261984378065	19.0163153779157	13.113771017153	6.0971535879654
"Phyca11_504309"	43.0855668261177	228.646285675724	377.299724690163	316.404227449639	360.434778734198
"CRN_9_400_PartOverlap JGI_Overlap_SameStrand_SameFrame=Phyca11_104530"	35.7935738377153	57.6510743272354	8.07804601368032	0	2.14662684246341
"Phyca11_510742"	1059.08967899875	655.737094405325	521.036239775826	416.141929524595	403.641044830914
"Phyca11_510275"	31.8341371782841	55.8840785673129	96.9839355428063	196.155850226246	209.941820715463
"Phyca11_534471"	61.5207158232079	128.363551981789	42.1854546337418	8.18333419487819	0.977873281855154
"Phyca11_117648"	0	2.57939487673627	4.95002705049619	1.23870346996027	38.1509222016448
"Phyca11_21924"	4.58036140325459	0	22.4133189085724	72.6076383120094	87.0260389036359
"Phyca11_548133"	50.0590716891646	47.3549714765674	17.7054929035769	0	1.59492062491354
"Phyca11_505247"	71.486347603413	46.0334320523214	54.9143014728109	9.12774156814609	2.35927573614463
"Phyca11_529791"	254.421281917241	136.82247498436	89.3703101882079	73.7902616071257	45.9480938040302
"Phyca11_509792"	3021.47262559875	3625.74001180652	4431.16896676851	5323.42417416834	5307.05838690879
"Phyca11_569332"	65.417685574168	39.9497003461593	14.5228824495657	0	2.30086553904967
"Phyca11_546188"	65.4525959797463	94.2110895735346	5.22263426159196	6.54469697979333	6.38740274676785
"Phyca11_511881"	140.647448400431	102.63387637972	94.5521693296219	17.2940247651694	23.1958080907159
"Phyca11_506531"	52.6283854414999	113.825269885332	96.7331357472555	178.2802286806	307.400201857702
"Phyca11_109095"	0	36.2581037841944	12.4282671511579	0.659982030413087	0
"Phyca11_502973"	1657.7577601114	1830.86612002803	2278.17483630601	2525.43554402823	3259.68118346551
"Phyca11_527029"	145.896823261105	116.445509180933	54.1305086487418	33.4159545318216	39.8424196063549
"Phyca11_6376"	61.0492052738798	129.500853545821	21.325323752969	6.65033462822554	7.45575727899245
"Phyca11_20703"	30.8378726170692	74.636242744438	25.1873556478619	1.97994609123926	6.34543155584124
"Phyca11_528843"	228.065592984532	104.412666610963	57.2269324914874	20.9279177336778	25.0687972955013
"Phyca11_14335"	74.1525128280874	0	4.95002705049619	2.55866753078645	3.9793364859191
"Phyca11_551304"	126.107262167343	68.655368296521	31.5877943199461	9.18462510144568	19.1709269993582
"Phyca11_566563"	66.1131801336717	77.7578888599924	18.6575215555543	0	3.69955863608825
"Phyca11_572227"	483.694603628982	391.617111740187	317.309864904428	177.983025903921	129.425482535753
"Phyca11_511164"	243.17426090373	436.287277641419	482.684942569432	737.419467226055	787.054622978618
"Phyca11_83097"	636.928096593822	679.425062793872	847.071669001516	1119.5882208778	1326.71565717377
"Phyca11_506922"	486.341157145069	577.040017832082	545.4614293352	966.805468734668	1050.57099216081
"Phyca11_542272"	324.214203783179	106.286139458983	101.508355886441	126.065919311845	63.0025046686023
"Phyca11_16336"	0	0	0	1.89868550037336	25.7051366600937
"Phyca11_574719"	236.701561779154	129.871749788372	98.9060131107227	47.2548740229051	27.2021172096556
"Phyca11_531515"	4.58036140325459	11.6273244598704	58.0507546780849	53.4358035594004	89.7194734455381
"Phyca11_530261"	498.180553827901	220.467153633019	150.531469587648	173.375132173923	133.057743345066
"Phyca11_543766"	120.044215354533	28.4666789135995	16.9751026154915	12.6236362281831	7.91331263061669
"Phyca11_553533"	5.18443423534527	19.6571370170262	44.1454568913273	98.7046587026591	121.35788628149
"Phyca11_526839"	0	41.8528244919246	89.6580872327564	173.896970080171	106.109381431409
"Phyca11_536934"	45.518369696012	75.4660575336864	63.2965498180255	99.9695119049143	262.197532877113
"Phyca11_509437"	9.16072280650918	160.045360319991	169.077374472768	114.780546624237	32.6981368109326
"Phyca11_511177"	226.726892024546	107.303494938548	90.7927493329805	37.43114240398	39.8194593720324
"Phyca11_533648"	0	6.17841771561375	11.7524683538995	24.0130321709547	59.6883657204455
"Phyca11_506220"	473.810033852508	220.863911300787	116.357866507837	120.289717351826	118.228403220219
"Phyca11_9968"	429.499052513504	265.958494642734	211.751424371227	122.044666327636	115.226357100781
"Phyca11_550687"	13.7410842097638	110.308537234385	120.630905806231	214.120346303013	165.599341131002
"Phyca11_504520"	248.763061844902	150.455941044452	122.599748328039	63.2442443894326	38.3035501765758
"Phyca11_538166"	7.34884468043837	16.7861142133429	8.89705660181115	40.7643700665911	108.152313210672
"Phyca11_119130"	127.205993417332	51.5258968520078	29.3183721102272	6.54469697979333	6.70072373452883
"Phyca11_122536"	46.9825365770778	126.609103475611	188.712288240778	257.171731201951	268.095902956348
"Phyca11_544667"	62.9696974092977	30.1625776067116	17.9781001146727	0.659982030413087	2.7418879302316
"Phyca11_11546"	9.76479563859986	60.8232470466103	205.31234697448	217.060189471404	133.568938102209
"Phyca11_557969"	289.147361306831	96.3725705186492	76.704653590016	29.8290743427751	28.3380853146405
"Phyca11_509819"	0	0	15.6145002487923	19.6079536728516	47.9359780937985
"Phyca11_571405"	288.290379785611	739.341408795736	796.419769902879	888.936727497465	1562.9687448797
"PcRxLR359_PartOverlap JGI_Overlap_SameStrand_SameFrame=Phyca11_10826"	49.591509739515	7.10335966830333	5.22263426159196	0	0
"Phyca11_510235"	136.429643166956	239.038273843572	312.386785883864	480.349412636236	560.515263809918
"Phyca11_98395"	75.57667992885	11.3372074690863	36.6672167906656	29.9608492577357	3.66918285674153
"Phyca11_505109"	87.5452050524437	79.3157036844349	43.89584605062	4.09166709743909	7.55888972887194
"Phyca11_128782"	19.8084199924533	47.9780019671522	62.4543783515461	59.7918420909335	251.598331993081
"Phyca11_509574"	0	41.5094672607543	55.2767179387955	49.6140555010873	102.341809588764
"Phyca11_564945"	97.0058974558189	89.5690100260864	43.4380629736303	12.5594266351721	5.20222782035333
"Phyca11_506640"	15.8886427431241	102.477177530887	213.96703802283	175.9823814545	110.978164110047
"Phyca11_541906"	52.8503624647176	154.947982055699	214.804233382883	251.794520220432	345.771263689226
"Phyca11_127953"	0	97.5588877503396	42.7368341172037	24.7361163387686	4.84999140561309
"Phyca11_560523"	68.5631752855	41.2179995300191	31.6855946197308	0	3.44781520400564
"Phyca11_534866"	245.3342627145	196.232971780251	92.8025314829264	53.8284112448135	77.2687526018949
"Phyca11_108445"	17.7177131511289	55.4247188666258	0	0	1.68193641107621
"Phyca11_532120"	172.735940178843	16.0069862241269	60.6553666346225	6.73159521909144	4.43440724491546
"Phyca11_115405"	0	0	0	0	17.9616148149267
"Phyca11_4407"	159.29421019978	53.3757807573869	86.1063247213977	27.026770855085	7.92568336486545
"Phyca11_118320"	35.6742552372083	24.9208963151081	0	0	0.0888975710777413
"Phyca11_541200"	583.406181580589	889.289829501841	873.318635853627	1258.86624541966	1364.00358909232
"Phyca11_511699"	20.4293447362768	112.316630924759	101.357153050672	161.378957416538	227.797059307526
"Phyca11_510654"	47.2340770901462	40.2812631060089	7.80543880258455	13.4966537644226	2.27719749884439
"Phyca11_509665"	277.25641631719	102.22910765937	104.08062696489	49.2917036474439	57.8049626161082
"Phyca11_132828"	134.395860087161	26.8536717586183	5.22263426159196	3.71611040988082	2.48389633569095
"Phyca11_101536"	72.3447750356314	34.5422393709681	4.95002705049619	0	2.17622729914126
"Phyca11_571185"	9.76479563859986	17.7642964064187	54.8913051024224	107.170208118581	102.643682884308
"Phyca11_525346"	117.049538153745	21.3633192452961	45.0688388626456	22.2488386450105	16.5957740906289
"Phyca11_10405"	0	0	16.7024954043957	6.43729912239907	27.6101499938648
"Phyca11_545592"	4.58036140325459	53.3343349883215	90.9907171226402	61.8485855884899	129.610163684469
"Phyca11_507758"	91.03146454579	65.4010534287649	53.7765264248471	11.6620320413662	16.8093099016151
"Phyca11_6173"	57.9847009995085	151.788513393606	195.753307946059	256.063845796444	344.600220138738
"Phyca11_117839"	58.2803816264948	33.7201546765236	4.95002705049619	0	0.0888975710777413
"Phyca11_506957"	300.672004453483	150.706564356323	86.4741233159415	66.2128887845235	49.4077840817778
"Phyca11_547509"	143.4432198798	78.089451619842	28.9151805240646	2.63992812165235	19.6408354448691
"Phyca11_533583"	500.091602244477	213.280301076383	231.451566766359	153.854497796463	162.728971525316
"Phyca11_503054"	43.0062480059139	205.069447945329	294.136861490807	266.965012974902	302.677979855757
"Phyca11_507525"	126.547876285008	88.3119039633458	233.038109399533	320.320366978249	352.399871286653
"Phyca11_538825"	67.1558600964701	68.1657559478876	53.0109183726999	4.75164912785218	10.6421330646128
"Phyca11_553959"	12.5729383258856	22.090717930289	54.4577073506647	56.0902379847815	114.201086679558
"Phyca11_21624"	37.8513772604193	62.5280785349291	13.0280730641765	0	0.355590284310965
"Phyca11_566651"	9.16072280650918	76.1132783171139	103.57997481446	109.197339354625	153.568490023354
"Phyca11_21958"	0	81.062730331569	108.891064868137	137.670237911808	91.7460641024753
"Phyca11_112134"	78.7998218436291	25.8872840368632	6.71744364698117	4.75164912785218	0.355590284310965
"Phyca11_109940"	160.443497184967	57.224985754146	43.1654557625346	19.6567077879842	28.7993535565718
"Phyca11_119319"	402.423870954948	412.830068995743	256.423910912824	125.357164293008	72.4102463442426
"Phyca11_503953"	520.680014515817	342.054094940087	218.178076035191	124.818129573211	114.268178246851
"Phyca11_509616"	204.286767938057	345.447989063338	436.187664008704	591.601015342925	693.564476909353
"Phyca11_502542"	224.647875650736	173.682289406399	137.878615632818	47.4814589819538	44.2294158597157
"Phyca11_537661"	25.0493655496333	149.529956587572	67.1002030705079	18.9417482489277	0
"Phyca11_510551"	15.8886427431241	37.6189766911416	24.1771128614342	83.6386932540632	126.245075850097
"Phyca11_569130"	12.5332789157836	19.5113230535527	2.85541175208836	50.3489289131614	67.3975016291309
"Phyca11_509279"	0	0	0	16.119385072526	38.3193687346692
"Phyca11_547310"	0	23.0689001233647	37.5080347943414	7.75726318322524	145.396233127415
"Phyca11_558480"	131.254384349745	65.9316703924741	43.9844663506654	5.1985956524388	14.6402000418747
"Phyca11_507856"	147.738605247228	49.818203687575	25.7871615608805	44.6718294345523	17.5490960593047
"Phyca11_545883"	0	4.52396479156706	11.9400779085731	24.5366302861644	90.4665450692513
"Phyca11_9238"	46.7433672719261	108.824088566654	11.9400779085731	1.89868550037336	2.87957602601346
"Phyca11_507596"	793.62817855594	949.731615812965	1050.28054969377	1419.42697509054	1598.86118250492
"Phyca11_574624"	34.956819391247	180.62939137986	253.511638489089	203.402729311271	292.327105966814
"Phyca11_574174"	102.675085922748	72.2640733203548	66.8045994890236	5.77731709198598	13.5615003910144
"Phyca11_529644"	108.343473984832	21.4558929683835	9.57285539906954	0	1.36831731769185
"Phyca11_507159"	395.225965144753	220.561238292269	186.625499479306	122.626908185107	94.6022613506706
"Phyca11_130673"	69.5990992568168	13.9166023458226	10.4452685231839	4.09166709743909	0
"Phyca11_562643"	0	7.10335966830333	61.8915496875252	56.137876967947	101.798500526123
"PcRxLR033"	7.34884468043837	87.1457126479813	47.9758936657815	8.18333419487819	1.15043276952484
"Phyca11_508213"	45.6320730800838	182.147872721601	207.206385566891	302.878473150771	311.443348985747
"Phyca11_111001"	44.3105644020318	12.6055066529461	5.22263426159196	0	0
"Phyca11_526918"	8.5001386525838	29.2887636080439	21.0527165418733	52.3378154573801	272.595903898858
"Phyca11_18813"	3.31570441723853	17.5667531387219	85.1730885464963	84.5775159032903	98.667317005188
"Phyca11_509677"	314.975368738578	166.662422626428	148.189677137312	102.625371103045	67.3029110736541
"Phyca11_536027"	274.972143974919	200.202887469005	204.814813224195	110.516169410193	70.7572158694206
"Phyca11_120867"	35.6574033254755	17.9515561389577	35.6326241710458	0.659982030413087	0.0888975710777413
"Phyca11_120865"	3.31570441723853	32.0139724482537	25.6311471266454	62.3830160974533	104.669964350822
"Phyca11_512026"	4.58036140325459	84.659801080294	64.0025902729188	1.23870346996027	4.33157290065934
"Phyca11_566064"	0	72.6482749703892	74.2918443618677	132.273131930563	105.69543513522
"Phyca11_97299"	0	0	8.07804601368032	43.6126981441788	3.24983512621375
"Phyca11_11199"	42.1461539569387	248.557357598713	171.8082024031	114.951032535151	63.9912215708316
"Phyca11_8284"	137.944706153421	1695.70148272823	1090.67296710572	643.168922674586	444.372342879591
"Phyca11_527618"	14.3451570418544	77.0382202698034	49.9690860207814	112.38710325077	138.852849858402
"Phyca11_553291"	23.1409763214246	37.5146084967336	72.6586347840728	111.401122006386	157.298695257715
"Phyca11_49865"	43.5134693656655	21.3633192452961	23.4733415873604	0	0.177795142155483
"Phyca11_555787"	26.553191840801	59.6053264270226	27.5825506341808	49.5499917237704	431.014861116918
"Phyca11_507722"	42.8067381108641	73.5219287728451	29.1889766900039	27.2630807522773	3.1323319660683
"Phyca11_525885"	768.732049440782	530.083608073887	365.770380948264	275.378447757344	277.581225859187
"Phyca11_103403"	25.653438381724	40.7820685757615	10.1726613120882	0	1.68193641107621
"Phyca11_576122"	22.9418067965761	80.9701566084816	142.910017696113	144.140859334162	188.98140830247
"Phyca11_133268"	85.7792822933124	38.5342364588748	15.1226883625843	4.09166709743909	2.7434716095233
"Phyca11_511493"	96.6218600342254	192.546071284101	412.903466118784	166.231768542507	66.4363867437604
"Phyca11_13283"	149.75580021872	33.2822716321135	32.2319979967659	36.4811691799627	20.3596613442535
"Phyca11_571423"	106.787885376353	30.4112488284303	11.7524683538995	5.88471494938024	7.0833359286158
"Phyca11_115068"	0	26.7093687313077	27.5509555137422	52.1880138207666	73.7025707132645
"Phyca11_548754"	231.619785966519	66.761926335712	71.9422360941934	75.892257675182	59.6267419735774
"Phyca11_72883"	27.1572646728917	107.793415522942	152.515821678425	170.063404609834	228.195162559253
"Phyca11_96835"	103.587210589742	127.54448915967	191.035452721998	285.38543025524	380.94405918599
"Phyca11_529043"	195.230101870308	170.519959068193	92.8073430813931	34.8316854872424	34.7293874627027
"Phyca11_509618"	55.6756974339373	219.163026488533	259.219003857603	316.711280838032	330.908078681702
"Phyca11_505913"	222.694785232649	80.6889724129041	62.5283435691384	0	0.177795142155483
"Phyca11_558708"	371.472486687743	735.632841108001	721.693072335721	986.912224454493	1071.88066078397
"Phyca11_561857"	36.9389122232243	88.6668954696249	129.566293119844	226.363185850282	251.63802666709
"Phyca11_504262"	87.2667167073913	185.549953642983	260.716875864045	334.85000230075	440.71424824807
"Phyca11_562698"	191.51853212023	81.5006133759791	72.0782025978195	24.3100453271156	32.6451311389486
"Phyca11_552088"	18.925518445109	163.643621612456	176.468172508631	290.315871866925	257.790062203825
"Phyca11_98188"	0	2.57939487673627	10.1726613120882	15.5406636329788	36.6974085596176
"Phyca11_505369"	32.4550619221076	56.4456975687181	128.42008382979	225.389790801089	231.70406789679
"Phyca11_52321"	17.1532997291402	161.209880502981	179.375468825939	125.421373886019	51.8122446920527
"Phyca11_20118"	0	0	0	19.9411331308391	41.1686894192083
"Phyca11_531889"	119.939006648193	94.0017518345172	53.9113039736296	20.4882972688026	33.2184445003666
"Phyca11_511923"	243.142295766515	114.970746090833	66.537374406487	25.8908421583944	57.117815710101
"Phyca11_524943"	0	54.2606276809622	144.430257140671	223.662383722433	120.457184752532
"Phyca11_530787"	33.2706754869635	2.57939487673627	0	1.89868550037336	0
"Phyca11_502811"	192.23797495315	69.5188987600309	58.0689394500067	17.1810610570258	11.8938341394641
"Phyca11_108059"	27.6079747108086	30.3180737551415	68.2781719889603	124.718057775528	145.259675370166
"Phyca11_15323"	128.053644188897	110.041259796492	18.2507073257685	1.31996406082617	3.76143429738999
"PcRxLR022"	123.94285172225	47.2920490512248	28.1507614267609	16.3666683897564	0.622282997544189
"Phyca11_126683"	0	59.6994110862728	2.85541175208836	9.32372607611765	46.6946654175408
"Phyca11_105731"	114.33737446446	2.57939487673627	32.9077967940243	0	4.17733420407308
"Phyca11_504835"	9.76479563859986	51.4327217787191	65.1501530257762	76.4231677662213	128.71962932912
"Phyca11_509834"	0	18.5863811008631	34.6855716254953	87.1436818591305	122.113825227624
"Phyca11_122897"	75.8535016571457	22.2882611979857	3.67442234021919	4.09166709743909	2.40283060636295
"Phyca11_566521"	42.8239303927981	29.5374348297626	26.8751567164839	4.09166709743909	0.177795142155483
"Phyca11_558363"	209.983244607171	100.427490031898	104.992626254339	43.1541206567925	21.6608673461578
"Phyca11_530977"	3.31570441723853	28.7050666001603	41.129054598577	49.5499917237704	244.403821629896
"Phyca11_504096"	154.26720702273	545.028154277519	507.187433813644	334.544366008749	113.111352681071
"Phyca11_548258"	4.58036140325459	27.4470509514583	38.8468297454956	27.9683153531904	67.3325958434776
"Phyca11_537503"	50.1327752929333	95.1360315262242	30.6789744769264	7.12341841934051	1.94862912430943
"Phyca11_508673"	207.458070968754	74.2928855132677	57.9925405436346	36.2265409297295	39.5549707861658
"Phyca11_528924"	386.570801578516	389.271583898186	163.195772723036	29.6592271013319	63.0959798181072
"Phyca11_540985"	58.729425047655	273.1753033402	381.680922523328	336.784676948198	292.037625662438
"Phyca11_533987"	67.2813260175499	33.13645766864	22.9015081511572	62.1881342556822	149.998683446227
"Phyca11_549902"	72.5222715747299	211.050482589458	242.252170976241	338.902944318355	370.785684587134
"Phyca11_52950"	0	21.7475208953305	56.3647130943989	84.2110454844054	66.9972852930796
"Phyca11_7398"	17.7573725612308	31.9710157430253	4.95002705049619	0	0.177795142155483
"Phyca11_109236"	117.529471311312	660.017237783411	552.697521737426	344.384553760884	353.566993049648
"Phyca11_505845"	31.8509890900169	83.94403667041	159.728535347277	214.014887078165	275.054731290783
"Phyca11_507331"	957.177977269315	1128.15315579727	1232.85322827708	1641.55309920833	1923.78775235629
"Phyca11_529649"	12.4764272237477	7.10335966830333	5.22263426159196	0.659982030413087	78.2976194526913
"Phyca11_503888"	2127.54903189559	2836.63318823158	3004.66333576707	3431.13122653288	3912.83109818965
"Phyca11_118061"	4.58036140325459	43.7344719814128	14.7954896606615	0	0
"PcRxLR466_PartOverlap JGI_Overlap_SameStrand_SameFrame=Phyca11_129145"	0	27.7386788784053	50.44328366516	108.153644668838	99.8806335890839
"Phyca11_126675"	46104.2376337274	52470.2473044245	30373.196935579	26703.8494293213	6499.22345413402
"Phyca11_545267"	3.31570441723853	7.24917363177684	2.85541175208836	3.13738897033363	51.0540765838327
"Phyca11_113084"	242.055678616268	92.7950243360488	77.0178606937327	44.5399087038977	36.8959011351792
"Phyca11_510199"	642.44889197686	260.176514202465	220.513867932216	222.69792912622	179.286261325725
"Phyca11_554549"	40.1981053186281	163.354266168085	219.892697800846	211.446328651417	297.229877747007
"PcRxLR199"	0	0	14.6078801059879	35.5386802971175	44.9662351606334
"Phyca11_530299"	53.9223376166591	93.627392565651	21.9251296659877	11.8750675471927	14.6878231840126
"Phyca11_542790"	4.58036140325459	46.8658002819236	27.8551578452766	64.0893644501817	94.3492389413857
"Phyca11_505881"	51.5797498920651	155.417027334016	102.004979371115	68.9915996998114	30.1851833087242
"Phyca11_511180"	3.31570441723853	208.034235015839	263.155170930454	243.503734204965	103.540580041413
"Phyca11_556645"	60.8032799772466	74.6459249293944	76.1672549851633	27.2630807522773	12.4401005511788
"Phyca11_118937"	0	0	0	26.3992812165235	71.1949115390917
"Phyca11_554171"	107.314306004996	54.0520514883579	37.2670227036842	19.8453662362444	14.5963294256709
"Phyca11_125983"	19.2043471603626	55.3321451435384	0	2.55866753078645	1.98536466075024
"Phyca11_506992"	18.2649342911837	87.0662841361657	15.6108776051691	8.08502260615738	4.89533410647252
"Phyca11_528288"	128.563212905807	126.712120930068	68.54042096507	22.7391192496744	21.8398298708795
"Phyca11_534447"	252.886225519466	151.703512961785	127.540152181602	60.310804656252	42.4341128750917
"Phyca11_543033"	165.336731497142	173.880434024298	88.7831316909949	46.7970998939744	32.3865507327264
"Phyca11_10858"	0	4.52396479156706	94.2297822261658	108.378791525474	12.9412460537455
"Phyca11_111679"	12.5729383258856	84.2975172405262	37.2088085692339	66.9585945903514	117.820429114766
"Phyca11_116425"	55.8748669587858	31.0875195594012	13.0280730641765	1.23870346996027	1.27941974661411
"Phyca11_509781"	43.6896396582084	70.5978259249875	95.4205537879808	152.358931886823	255.28447188432
"Phyca11_526731"	44.1572016078581	93.5728015853137	9.90005410099238	9.97638204681934	0.0888975710777413
"Phyca11_118548"	0	0	7.34884468043837	38.3121435426925	74.4902009608009
"Phyca11_533830"	22.8452956944382	106.284027172619	118.078440932144	283.07830159632	276.716829581874
"Phyca11_503558"	71.8723920119645	88.5729710065865	137.727983327142	209.822950886167	383.920221016037
"Phyca11_557010"	7.34884468043837	9.6827545450396	25.5995520062068	32.1241920436404	76.9098301989442
"Phyca11_503721"	18.8690071232743	82.7150709692514	105.24099236111	121.725993173377	242.77121211758
"Phyca11_529389"	108.966405715613	24.867656074722	13.8470836523073	7.97029868905172	7.39388161769071
"Phyca11_6853"	19.9217830063239	55.580816365257	13.8470836523073	0.659982030413087	0.0888975710777413
"Phyca11_539691"	52.8107030546156	119.515425992264	210.378966801837	271.499017596685	280.247918292113
"Phyca11_547501"	102.078975664252	60.3880776387658	37.2088085692339	27.628766685998	8.71003690074563
"Phyca11_503061"	880.448605376598	410.466675563329	388.695004918274	340.965442423282	326.118269194454
"Phyca11_557904"	83.8376492762822	145.140733399925	244.400188810632	283.428409899169	359.706908590911
"Phyca11_123493"	0	50.3600137724035	99.1167835437449	120.509602454867	54.6918912795145
"Phyca11_15282"	0	14.4983472635537	24.7271388820925	56.1280062141094	86.93968024904
"Phyca11_508725"	38.8869608615349	34.8937678509318	70.8330040531375	143.606574640893	160.711557562222
"Phyca11_110798"	23.8415602556532	47.2920490512248	0	4.09166709743909	0.0888975710777413
"Phyca11_536048"	19.2043471603626	140.056660543116	230.911328450594	167.708554584389	245.054291247678
"Phyca11_15940"	18.6571260203079	54.6558744125674	8.07804601368032	4.09166709743909	0
"Phyca11_510778"	187.277184357779	177.123703810483	96.3147743276401	54.4090387090168	60.5835800859831
"Phyca11_576319"	127.487361223681	111.726714758235	74.9360480386875	38.5740789793456	15.2977963676281
"Phyca11_39806"	28.4219216589077	5.15878975347254	2.85541175208836	0	58.2860425377814
"Phyca11_505827"	271.933261285976	208.027586859872	154.622329354586	106.148214064422	59.5790366264266
"Phyca11_121231"	53.471287208541	20.3851370522204	75.5104238925379	46.7140790941465	106.087821876291
"Phyca11_103654"	51.6594090824702	101.564631399719	19.4729095000619	8.36212188930079	11.7786114205971
"Phyca11_116760"	36.0223068524145	17.7642964064187	5.22263426159196	0	0.177795142155483
"Phyca11_528436"	575.598813357734	176.714562477856	154.01709341835	126.483865694741	107.54790462046
"Phyca11_526234"	66.1010772264625	9.04792958313412	0	5.88471494938024	0.328568374534962
"Phyca11_40390"	1030.56516846431	1323.6625089186	1353.90878789709	1862.17217535306	2278.45513487567
"Phyca11_573718"	30.5863321040008	0	18.0096952351113	71.9322196770094	208.150830258522
"Phyca11_548122"	0	21.1657759775994	45.5606507488535	85.2972443421655	80.8463631396126
"Phyca11_569421"	0	23.1103458924302	20.6495249557107	40.9213253975736	250.557836671566
"Phyca11_123814"	6.63140883447707	75.3719728744361	48.7468838464879	22.2513833391366	3.9591339099206
"Phyca11_5068"	7.99257692263098	2.57939487673627	27.7257624250533	0.659982030413087	145.050046375757
"Phyca11_540864"	0	58.0054644833131	85.4990982935757	63.4340179696598	115.53405987665
"Phyca11_570550"	23.8415602556532	96.4554586641058	74.3198168386831	150.257720303931	158.422498177361
"Phyca11_15242"	91.8173228868588	27.831853951694	31.063198358456	5.88471494938024	1.59303883999847
"Phyca11_130615"	130.654451851269	71.9104325540268	45.1586481175344	22.8031830269913	25.7275000835008
"Phyca11_505418"	0	9.6827545450396	23.0891177058308	18.5805254997558	47.0405773559112
"Phyca11_7582"	52.5195031314453	30.5156170228383	15.6145002487923	0	1.87993412923019
"Phyca11_83477"	28.9294833888606	199.133041138804	186.637211177096	221.940111969584	254.628750793126
"Phyca11_554014"	0	40.5312850676786	36.635621670227	36.2067728724061	67.1448316493233
"Phyca11_505806"	15.3414216030694	11.7731384233439	50.1834790974269	52.9048793844793	88.0342008052533
"Phyca11_17329"	9.16072280650918	94.6994992217652	96.3755308797376	87.9723819151379	150.430384026307
"PcRxLR245"	0	0	0	25.9378549378564	27.8962941972558
"Phyca11_132410"	0	57.3173992810215	53.2531194182006	1.89868550037336	0.923829462303148
"Phyca11_509479"	29.0825058128331	152.982095680802	96.7445849278145	100.502822492501	447.091960007922
"Phyca11_99145"	7.34884468043837	25.83555473264	26.0027435923695	63.8192995953616	97.4972117977965
"Phyca11_545205"	49.534658047479	21.9449039668155	76.5206666789656	112.380765380623	155.176452504907
"Phyca11_7415"	0	0	26.4629603581389	25.4647711467415	77.8875067290151
"Phyca11_5933"	22.616562679739	52.8985642302756	0	0	0.328568374534962
"Phyca11_97171"	59.9035265181696	230.041632410671	268.119961792271	317.374181150302	345.957157991571
"Phyca11_532805"	179.79471944873	72.6370818492699	34.8998001941806	28.1262275346793	10.0696354593828
"Phyca11_505013"	566.557183515867	759.36499627662	745.784662070136	1177.53765817631	1230.18353883616
"Phyca11_128843"	21.5806387084222	106.139724145308	113.118055646662	145.428635100291	251.827336353787
"Phyca11_534176"	71.8895842938985	48.5202532059703	13.3006802752723	0.659982030413087	4.83268312250189
"Phyca11_508140"	135.337548244006	145.670600973884	65.1985794553329	21.7531380052912	15.2671048422959
"Phyca11_503362"	38.7511307194963	25.5024810366275	84.0753056859994	86.4320562887739	196.496693990064
"Phyca11_34093"	74.5047047769085	34.301739398043	30.4645814002809	10.0820196952515	3.49662336907184
"Phyca11_11846"	13.7410842097638	51.7228387695032	43.1654557625346	69.250033591832	178.027509803894
"Phyca11_564388"	18.925518445109	36.3506775072818	57.2633392103927	42.5556311599219	147.503027736792
"Phyca11_569925"	46.1517377172458	11.7731384233439	0	0.659982030413087	0.506363516690445
"Phyca11_115725"	0	17.7642964064187	6.52983409230755	5.93983827371778	39.9898646087595
"Phyca11_509978"	140.703959722266	178.809318968437	337.248296292607	442.680336647324	424.481527366792
"Phyca11_16440"	9.16072280650918	15.1849015296824	2.85541175208836	30.6587577989374	71.9488268720481
"Phyca11_550394"	242.221336051588	81.3948944416199	92.7313501971533	73.7486877360104	60.7041273665113
"Phyca11_542432"	29.4767045289153	0	12.2988717309346	12.7933376539322	75.9794185881669
"Phyca11_574588"	763.718015382852	466.931897698172	374.007498564826	279.526838488506	344.107980145341
"Phyca11_510677"	4.58036140325459	39.9082545770938	41.2420247318145	92.5325238034491	107.948654139306
"Phyca11_542669"	43.5931285560705	58.9822959364378	21.9251296659877	1.89868550037336	5.00076463799257
"Phyca11_504594"	50.895826135633	47.3017312361812	119.607695868481	154.740426116455	200.361191107208
"Phyca11_575626"	4.58036140325459	21.9981442072016	55.821932360987	121.223138839289	82.1748891569163
